Date,Price,Open,High,Low
19-Jun-13,5822.25,5805.75,5828.40,5777.90
20-Jun-13,5655.90,5754.15,5755.00,5645.65
21-Jun-13,5667.65,5639.90,5686.15,5616.85
24-Jun-13,5590.25,5638.05,5640.00,5566.25
25-Jun-13,5609.10,5606.95,5666.25,5570.25
26-Jun-13,5588.70,5627.95,5635.25,5579.35
27-Jun-13,5682.35,5647.95,5699.35,5630.95
28-Jun-13,5842.20,5749.50,5852.95,5749.50
1-Jul-13,5898.85,5834.10,5904.35,5822.20
2-Jul-13,5857.55,5885.50,5898.80,5852.30
3-Jul-13,5770.90,5811.95,5815.00,5760.40
4-Jul-13,5836.95,5794.75,5848.20,5786.05
5-Jul-13,5867.90,5889.95,5900.45,5858.45
8-Jul-13,5811.55,5833.15,5833.85,5775.55
9-Jul-13,5859.00,5834.60,5864.95,5834.60
10-Jul-13,5816.70,5869.90,5879.35,5802.85
11-Jul-13,5935.10,5894.50,5948.85,5887.95
12-Jul-13,6009.00,6000.50,6019.00,5951.15
15-Jul-13,6030.80,5991.20,6038.20,5980.95
16-Jul-13,5955.25,5930.80,5966.05,5910.95
17-Jul-13,5973.30,5972.25,5989.80,5926.75
18-Jul-13,6038.05,5984.70,6051.10,5974.55
19-Jul-13,6029.20,6057.20,6066.85,6020.25
22-Jul-13,6031.80,6009.75,6064.15,6004.25
23-Jul-13,6077.80,6064.30,6093.35,6061.30
24-Jul-13,5990.50,6032.20,6047.25,5962.60
25-Jul-13,5907.50,5970.40,5990.65,5896.40
26-Jul-13,5886.20,5937.95,5944.50,5869.50
29-Jul-13,5831.65,5869.95,5886.00,5825.80
30-Jul-13,5755.05,5836.05,5861.30,5747.60
31-Jul-13,5742.00,5738.35,5752.10,5675.75
1-Aug-13,5727.85,5776.90,5808.50,5676.85
2-Aug-13,5677.90,5750.05,5761.85,5649.00
5-Aug-13,5685.40,5682.40,5721.00,5661.50
6-Aug-13,5542.25,5664.90,5664.90,5521.80
7-Aug-13,5519.10,5549.30,5561.45,5486.85
8-Aug-13,5565.65,5510.05,5577.60,5510.05
12-Aug-13,5612.40,5606.70,5644.10,5557.10
13-Aug-13,5699.30,5600.25,5704.75,5578.90
14-Aug-13,5742.30,5715.40,5754.55,5690.20
16-Aug-13,5507.85,5705.45,5716.60,5496.05
19-Aug-13,5414.75,5497.55,5499.65,5360.65
20-Aug-13,5401.45,5353.45,5417.80,5306.35
21-Aug-13,5302.55,5494.45,5504.10,5268.45
22-Aug-13,5408.45,5282.80,5418.95,5254.05
23-Aug-13,5471.75,5428.75,5478.80,5377.80
26-Aug-13,5476.50,5499.40,5528.70,5454.45
27-Aug-13,5287.45,5426.50,5427.40,5274.25
28-Aug-13,5285.00,5233.45,5317.70,5118.85
29-Aug-13,5409.05,5316.50,5428.90,5303.00
30-Aug-13,5471.80,5407.45,5493.30,5360.20
2-Sep-13,5550.75,5480.25,5564.90,5478.85
3-Sep-13,5341.45,5574.70,5580.95,5323.75
4-Sep-13,5448.10,5358.65,5460.25,5318.90
5-Sep-13,5592.95,5553.75,5625.75,5552.70
6-Sep-13,5680.40,5617.45,5688.60,5566.15
10-Sep-13,5896.75,5738.50,5904.85,5738.20
11-Sep-13,5913.15,5887.25,5924.35,5832.70
12-Sep-13,5850.70,5931.15,5932.00,5815.80
13-Sep-13,5850.60,5828.00,5884.30,5822.90
16-Sep-13,5840.55,5930.30,5957.25,5798.15
17-Sep-13,5850.20,5824.20,5857.80,5804.90
18-Sep-13,5899.45,5872.75,5916.90,5840.20
19-Sep-13,6115.55,6044.15,6142.50,6040.15
20-Sep-13,6012.10,6104.55,6130.95,5932.85
23-Sep-13,5889.75,5945.80,5989.40,5871.40
24-Sep-13,5892.45,5855.00,5938.40,5854.55
25-Sep-13,5873.85,5901.55,5910.55,5811.10
26-Sep-13,5882.25,5872.80,5917.65,5864.10
27-Sep-13,5833.20,5905.55,5909.20,5819.30
30-Sep-13,5735.30,5801.05,5810.20,5718.50
1-Oct-13,5780.05,5756.10,5786.45,5700.95
3-Oct-13,5909.70,5819.10,5917.60,5802.70
4-Oct-13,5907.30,5891.30,5950.45,5885.00
7-Oct-13,5906.15,5889.05,5912.00,5825.85
8-Oct-13,5928.40,5975.00,5981.70,5913.00
9-Oct-13,6007.45,5893.25,6015.50,5877.10
10-Oct-13,6020.95,6001.05,6033.95,5979.80
11-Oct-13,6096.20,6104.85,6107.60,6046.40
14-Oct-13,6112.70,6093.00,6124.10,6082.90
15-Oct-13,6089.05,6147.55,6156.30,6056.55
17-Oct-13,6045.85,6098.50,6110.75,6032.55
18-Oct-13,6189.35,6070.90,6201.45,6070.90
21-Oct-13,6204.95,6202.00,6218.95,6163.30
22-Oct-13,6202.80,6192.30,6220.10,6181.80
23-Oct-13,6178.35,6209.55,6217.95,6116.60
24-Oct-13,6164.35,6162.80,6252.45,6142.95
25-Oct-13,6144.90,6154.00,6174.75,6125.95
28-Oct-13,6101.10,6155.10,6168.75,6094.10
29-Oct-13,6220.90,6107.55,6228.05,6079.20
30-Oct-13,6251.70,6230.80,6269.20,6222.60
31-Oct-13,6299.15,6237.15,6309.05,6235.90
1-Nov-13,6307.20,6289.75,6332.60,6286.95
3-Nov-13,6324.95,6332.05,6342.95,6319.25
5-Nov-13,6253.15,6282.15,6304.75,6244.30
6-Nov-13,6215.15,6260.55,6269.70,6208.70
7-Nov-13,6187.25,6228.90,6288.95,6180.80
8-Nov-13,6140.75,6170.15,6185.15,6120.95
11-Nov-13,6078.80,6110.40,6141.65,6067.75
12-Nov-13,6018.05,6087.25,6108.70,6011.75
13-Nov-13,5989.60,5998.85,6042.25,5972.45
14-Nov-13,6056.15,6037.00,6101.65,6036.65
18-Nov-13,6189.00,6111.05,6196.80,6110.40
19-Nov-13,6203.35,6197.25,6212.40,6180.20
20-Nov-13,6122.90,6186.85,6204.35,6106.95
21-Nov-13,5999.05,6096.50,6097.35,5985.40
22-Nov-13,5995.45,6027.35,6049.60,5972.80
25-Nov-13,6115.35,6035.95,6123.50,6035.95
26-Nov-13,6059.10,6099.25,6112.70,6047.75
27-Nov-13,6057.10,6062.70,6074.00,6030.30
28-Nov-13,6091.85,6092.00,6112.95,6068.30
29-Nov-13,6176.10,6103.90,6182.50,6103.80
2-Dec-13,6217.85,6171.15,6228.70,6171.15
3-Dec-13,6201.85,6204.25,6225.40,6191.40
4-Dec-13,6160.95,6187.95,6209.15,6149.90
5-Dec-13,6241.10,6262.45,6300.55,6232.00
6-Dec-13,6259.90,6234.40,6275.35,6230.75
9-Dec-13,6363.90,6415.00,6415.25,6345.00
10-Dec-13,6332.85,6354.70,6362.25,6307.55
11-Dec-13,6307.90,6307.20,6326.60,6280.25
12-Dec-13,6237.05,6276.75,6286.85,6230.55
13-Dec-13,6168.40,6201.30,6208.60,6161.40
16-Dec-13,6154.70,6168.35,6183.25,6146.05
17-Dec-13,6139.05,6178.20,6190.55,6133.00
18-Dec-13,6217.15,6129.95,6236.00,6129.95
19-Dec-13,6166.65,6253.90,6263.75,6150.70
20-Dec-13,6274.25,6179.95,6284.50,6170.35
23-Dec-13,6284.50,6267.20,6317.50,6266.95
24-Dec-13,6268.40,6296.45,6301.50,6262.00
26-Dec-13,6278.90,6270.10,6302.75,6259.45
27-Dec-13,6313.80,6292.80,6324.90,6289.40
30-Dec-13,6291.10,6336.40,6344.05,6273.15
31-Dec-13,6304.00,6307.35,6317.30,6287.30
1-Jan-14,6301.65,6323.80,6327.20,6298.25
2-Jan-14,6221.15,6301.25,6358.30,6211.30
3-Jan-14,6211.15,6194.55,6221.70,6171.25
6-Jan-14,6191.45,6220.85,6224.70,6170.25
7-Jan-14,6162.25,6203.90,6221.50,6144.75
8-Jan-14,6174.60,6178.05,6192.10,6160.35
9-Jan-14,6168.35,6181.70,6188.05,6148.25
10-Jan-14,6171.45,6178.85,6239.10,6139.60
13-Jan-14,6272.75,6189.55,6288.20,6189.55
14-Jan-14,6241.85,6260.25,6280.35,6234.15
15-Jan-14,6320.90,6265.95,6325.20,6265.30
16-Jan-14,6318.90,6341.35,6346.50,6299.85
17-Jan-14,6261.65,6306.25,6327.10,6246.35
20-Jan-14,6303.95,6261.75,6307.45,6243.35
21-Jan-14,6313.80,6320.15,6330.30,6297.90
22-Jan-14,6338.95,6309.05,6349.95,6287.45
23-Jan-14,6345.65,6325.95,6355.60,6316.40
24-Jan-14,6266.75,6301.65,6331.45,6263.90
27-Jan-14,6135.85,6186.30,6188.55,6130.25
28-Jan-14,6126.25,6131.85,6163.60,6085.95
29-Jan-14,6120.25,6161.00,6170.45,6109.80
30-Jan-14,6073.70,6067.00,6082.85,6027.25
31-Jan-14,6089.50,6082.75,6097.85,6067.35
3-Feb-14,6001.80,6058.80,6074.85,5994.45
4-Feb-14,6000.90,5947.60,6017.80,5933.30
5-Feb-14,6022.40,6004.25,6028.05,5962.05
6-Feb-14,6036.30,6028.35,6048.35,5965.40
7-Feb-14,6063.20,6077.65,6079.95,6030.90
10-Feb-14,6053.45,6072.80,6083.05,6046.40
11-Feb-14,6062.70,6072.45,6081.85,6053.25
12-Feb-14,6084.00,6085.35,6106.60,6077.40
13-Feb-14,6001.10,6087.55,6094.40,5991.10
14-Feb-14,6048.35,6023.75,6056.40,5984.60
17-Feb-14,6073.30,6057.10,6080.65,6038.30
18-Feb-14,6127.10,6071.30,6141.70,6066.80
19-Feb-14,6152.75,6132.05,6160.35,6125.75
20-Feb-14,6091.45,6127.15,6129.10,6086.45
21-Feb-14,6155.45,6108.30,6159.65,6108.00
24-Feb-14,6186.10,6140.95,6191.85,6130.80
25-Feb-14,6200.05,6205.70,6216.85,6176.60
26-Feb-14,6238.80,6202.45,6245.95,6202.10
28-Feb-14,6276.95,6228.45,6282.70,6228.10
3-Mar-14,6221.45,6264.35,6277.75,6212.25
4-Mar-14,6297.95,6216.75,6302.15,6215.70
5-Mar-14,6328.65,6328.45,6336.25,6287.80
6-Mar-14,6401.15,6344.75,6406.60,6339.70
7-Mar-14,6526.65,6413.95,6537.80,6413.55
10-Mar-14,6537.25,6491.70,6562.20,6487.35
11-Mar-14,6511.90,6537.35,6562.85,6494.25
12-Mar-14,6516.90,6497.50,6546.15,6487.30
13-Mar-14,6493.10,6491.75,6561.45,6476.65
14-Mar-14,6504.20,6447.25,6518.45,6432.70
18-Mar-14,6516.65,6532.45,6574.95,6497.65
19-Mar-14,6524.05,6530.00,6541.20,6506.00
20-Mar-14,6483.10,6508.35,6523.65,6473.25
21-Mar-14,6493.20,6515.20,6522.90,6485.70
22-Mar-14,6494.90,6497.80,6502.65,6481.35
24-Mar-14,6583.50,6510.50,6591.50,6510.50
25-Mar-14,6589.75,6550.10,6595.55,6544.85
26-Mar-14,6601.40,6615.65,6627.45,6580.60
27-Mar-14,6641.75,6613.10,6673.95,6599.50
28-Mar-14,6695.90,6673.05,6702.60,6643.80
31-Mar-14,6704.20,6723.15,6730.05,6662.40
1-Apr-14,6721.05,6729.50,6732.25,6675.45
2-Apr-14,6752.55,6757.60,6763.50,6723.60
3-Apr-14,6736.10,6772.05,6776.75,6696.90
4-Apr-14,6694.35,6741.85,6741.85,6685.15
7-Apr-14,6695.05,6694.25,6725.15,6650.40
9-Apr-14,6796.20,6722.00,6808.70,6705.10
10-Apr-14,6796.40,6803.05,6819.05,6777.30
11-Apr-14,6776.30,6758.35,6789.35,6743.15
15-Apr-14,6733.10,6792.70,6813.40,6711.75
16-Apr-14,6675.30,6727.25,6748.65,6665.15
17-Apr-14,6779.40,6695.45,6783.05,6684.40
21-Apr-14,6817.65,6789.25,6825.45,6786.90
22-Apr-14,6815.35,6822.90,6838.00,6806.25
23-Apr-14,6840.80,6823.25,6861.60,6820.75
25-Apr-14,6782.75,6855.80,6869.85,6772.85
28-Apr-14,6761.25,6778.55,6786.25,6750.30
29-Apr-14,6715.25,6769.00,6779.70,6708.65
30-Apr-14,6696.40,6724.95,6780.15,6656.80
2-May-14,6694.80,6709.95,6737.65,6689.50
5-May-14,6699.35,6681.65,6741.05,6680.45
6-May-14,6715.30,6719.25,6743.45,6701.90
7-May-14,6652.55,6708.60,6718.75,6642.90
8-May-14,6659.85,6669.90,6688.40,6638.55
9-May-14,6858.80,6654.15,6871.35,6652.15
12-May-14,7014.25,6863.40,7020.05,6862.90
13-May-14,7108.75,7080.00,7172.35,7067.15
14-May-14,7108.75,7112.00,7142.25,7080.90
15-May-14,7123.15,7111.30,7152.55,7082.55
16-May-14,7203.00,7270.20,7563.50,7130.65
19-May-14,7263.55,7276.85,7291.10,7193.55
20-May-14,7275.50,7309.95,7353.65,7247.70
21-May-14,7252.90,7274.85,7287.15,7206.70
22-May-14,7276.40,7289.95,7319.55,7258.15
23-May-14,7367.10,7306.50,7381.00,7293.90
26-May-14,7359.05,7428.75,7504.00,7269.05
27-May-14,7318.00,7363.10,7372.95,7274.75
28-May-14,7329.65,7324.95,7344.75,7302.60
29-May-14,7235.65,7316.60,7325.40,7224.40
30-May-14,7229.95,7254.85,7272.50,7118.45
2-Jun-14,7362.50,7264.05,7368.60,7239.50
3-Jun-14,7415.85,7375.35,7424.95,7342.15
4-Jun-14,7402.25,7417.55,7433.30,7391.35
5-Jun-14,7474.10,7399.75,7484.70,7360.50
6-Jun-14,7583.40,7521.50,7592.70,7497.65
9-Jun-14,7654.60,7621.65,7673.70,7580.25
10-Jun-14,7656.40,7679.05,7683.20,7579.30
11-Jun-14,7626.85,7672.40,7700.05,7589.05
12-Jun-14,7649.90,7641.30,7658.00,7593.80
13-Jun-14,7542.10,7668.20,7678.50,7525.35
16-Jun-14,7533.55,7534.80,7548.60,7487.55
17-Jun-14,7631.70,7525.05,7637.60,7509.25
18-Jun-14,7558.20,7636.05,7663.00,7515.50
19-Jun-14,7540.70,7580.05,7606.45,7502.55
20-Jun-14,7511.45,7543.30,7560.55,7497.30
23-Jun-14,7493.35,7514.00,7534.80,7441.60
24-Jun-14,7580.20,7515.20,7593.35,7515.20
25-Jun-14,7569.25,7588.55,7589.25,7557.05
26-Jun-14,7493.20,7554.10,7570.20,7481.30
27-Jun-14,7508.80,7514.20,7538.75,7482.30
30-Jun-14,7611.35,7534.05,7623.65,7531.60
1-Jul-14,7634.70,7629.00,7649.50,7618.15
2-Jul-14,7725.15,7683.05,7732.40,7677.30
3-Jul-14,7714.80,7734.35,7754.65,7706.80
4-Jul-14,7751.60,7718.10,7758.00,7661.30
7-Jul-14,7787.15,7780.40,7792.00,7755.10
8-Jul-14,7623.20,7804.05,7808.85,7595.90
9-Jul-14,7585.00,7637.95,7650.10,7551.65
10-Jul-14,7567.75,7589.50,7731.05,7479.05
11-Jul-14,7459.60,7584.10,7625.85,7447.20
14-Jul-14,7454.15,7469.00,7478.45,7422.15
15-Jul-14,7526.65,7491.30,7534.90,7459.15
16-Jul-14,7624.40,7564.15,7640.10,7532.45
17-Jul-14,7640.45,7612.70,7655.65,7612.70
18-Jul-14,7663.90,7630.25,7685.00,7595.50
21-Jul-14,7684.20,7701.65,7722.10,7674.00
22-Jul-14,7767.85,7708.20,7773.85,7704.80
23-Jul-14,7795.75,7794.90,7809.20,7752.90
24-Jul-14,7830.60,7796.25,7835.65,7771.65
25-Jul-14,7790.45,7828.20,7840.95,7748.60
28-Jul-14,7748.70,7792.90,7799.90,7722.65
30-Jul-14,7791.40,7746.20,7798.70,7707.60
31-Jul-14,7721.30,7784.65,7791.85,7711.15
1-Aug-14,7602.60,7662.50,7716.70,7593.90
4-Aug-14,7683.65,7639.55,7694.80,7622.05
5-Aug-14,7746.55,7706.65,7752.45,7638.05
6-Aug-14,7672.05,7726.15,7740.95,7658.95
7-Aug-14,7649.25,7651.15,7708.95,7630.40
8-Aug-14,7568.55,7588.70,7592.45,7540.10
11-Aug-14,7625.95,7619.85,7635.55,7598.60
12-Aug-14,7727.05,7688.80,7735.75,7654.80
13-Aug-14,7739.55,7717.30,7757.10,7695.70
14-Aug-14,7791.70,7756.15,7796.70,7739.10
18-Aug-14,7874.25,7785.25,7880.50,7779.20
19-Aug-14,7897.50,7901.00,7918.55,7881.15
20-Aug-14,7875.30,7915.80,7922.70,7864.05
21-Aug-14,7891.10,7875.35,7919.65,7855.95
22-Aug-14,7913.20,7904.55,7929.05,7900.05
25-Aug-14,7906.30,7931.75,7968.25,7897.95
26-Aug-14,7904.75,7874.50,7915.45,7862.45
27-Aug-14,7936.05,7933.90,7946.85,7916.55
28-Aug-14,7954.35,7942.25,7967.80,7939.20
1-Sep-14,8027.70,7990.35,8035.00,7984.00
2-Sep-14,8083.05,8038.60,8101.95,8036.55
3-Sep-14,8114.60,8110.85,8141.90,8092.25
4-Sep-14,8095.95,8114.20,8114.80,8060.90
5-Sep-14,8086.85,8099.90,8122.70,8049.85
8-Sep-14,8173.90,8132.95,8180.20,8126.15
9-Sep-14,8152.95,8161.90,8174.55,8126.50
10-Sep-14,8094.10,8135.55,8135.75,8082.10
11-Sep-14,8085.70,8115.15,8127.95,8057.30
12-Sep-14,8105.50,8087.05,8114.30,8071.60
15-Sep-14,8042.00,8070.35,8077.30,8030.00
16-Sep-14,7932.90,8036.60,8044.90,7925.15
17-Sep-14,7975.50,7971.50,7990.65,7936.95
18-Sep-14,8114.75,7950.65,8120.85,7939.70
19-Sep-14,8121.45,8129.40,8160.90,8105.35
22-Sep-14,8146.30,8084.45,8159.90,8064.80
23-Sep-14,8017.55,8144.40,8159.75,8008.10
24-Sep-14,8002.40,8015.55,8042.05,7950.05
25-Sep-14,7911.85,8003.30,8019.30,7877.35
26-Sep-14,7968.85,7885.85,7993.30,7841.80
29-Sep-14,7958.90,7978.45,7991.75,7934.70
30-Sep-14,7964.80,7948.80,8030.90,7923.85
1-Oct-14,7945.55,7960.50,7977.50,7936.70
7-Oct-14,7852.40,7897.40,7943.05,7842.70
8-Oct-14,7842.70,7828.75,7869.90,7815.75
9-Oct-14,7960.55,7886.50,7972.35,7886.50
10-Oct-14,7859.95,7911.00,7924.05,7848.45
13-Oct-14,7884.25,7831.00,7901.15,7796.00
14-Oct-14,7864.00,7923.25,7928.00,7825.45
16-Oct-14,7748.20,7837.30,7893.90,7729.65
17-Oct-14,7779.70,7733.75,7819.20,7723.85
20-Oct-14,7879.40,7896.95,7905.95,7856.95
21-Oct-14,7927.75,7906.15,7936.60,7874.35
22-Oct-14,7995.90,7997.80,8005.00,7974.55
23-Oct-14,8014.55,8027.70,8031.75,8008.85
27-Oct-14,7991.70,8064.35,8064.40,7985.65
28-Oct-14,8027.60,8002.40,8037.80,7995.05
29-Oct-14,8090.45,8077.05,8097.95,8052.25
30-Oct-14,8169.20,8085.20,8181.55,8085.20
31-Oct-14,8322.20,8200.80,8330.75,8198.05
3-Nov-14,8324.15,8348.15,8350.60,8297.65
5-Nov-14,8338.30,8351.25,8365.55,8323.50
7-Nov-14,8337.00,8331.85,8360.35,8290.25
10-Nov-14,8344.25,8337.80,8383.05,8304.45
11-Nov-14,8362.65,8354.10,8378.70,8321.85
12-Nov-14,8383.30,8378.90,8415.05,8370.50
13-Nov-14,8357.85,8405.25,8408.00,8320.35
14-Nov-14,8389.90,8360.70,8400.65,8346.80
17-Nov-14,8430.75,8378.40,8438.10,8349.10
18-Nov-14,8425.90,8441.25,8454.50,8407.25
19-Nov-14,8382.30,8440.65,8455.65,8360.50
20-Nov-14,8401.90,8406.50,8410.85,8353.15
21-Nov-14,8477.35,8408.20,8489.80,8398.60
24-Nov-14,8530.15,8490.95,8534.65,8490.80
25-Nov-14,8463.10,8530.80,8535.35,8429.45
26-Nov-14,8475.75,8450.30,8500.30,8438.65
27-Nov-14,8494.20,8477.80,8506.75,8456.35
28-Nov-14,8588.25,8516.80,8617.00,8516.25
1-Dec-14,8555.90,8605.10,8623.00,8545.15
2-Dec-14,8524.70,8535.45,8560.20,8504.65
3-Dec-14,8537.65,8528.70,8546.95,8508.35
4-Dec-14,8564.40,8582.40,8626.95,8526.40
5-Dec-14,8538.30,8584.25,8588.35,8523.90
8-Dec-14,8438.25,8538.65,8546.35,8432.25
9-Dec-14,8340.70,8439.30,8444.50,8330.50
10-Dec-14,8355.65,8318.05,8376.80,8317.00
11-Dec-14,8292.90,8338.85,8348.30,8272.40
12-Dec-14,8224.10,8302.00,8321.90,8216.30
15-Dec-14,8219.60,8160.75,8242.40,8152.50
16-Dec-14,8067.60,8172.60,8189.35,8052.60
17-Dec-14,8029.80,8041.20,8082.00,7961.35
18-Dec-14,8159.30,8138.90,8174.30,8084.90
19-Dec-14,8225.20,8230.45,8263.45,8208.60
22-Dec-14,8324.00,8255.00,8330.95,8228.20
23-Dec-14,8267.00,8324.60,8364.75,8252.85
24-Dec-14,8174.10,8272.05,8286.40,8155.25
26-Dec-14,8200.70,8204.80,8234.55,8147.95
29-Dec-14,8246.30,8214.70,8279.15,8214.70
30-Dec-14,8248.25,8260.30,8268.25,8220.55
31-Dec-14,8282.70,8243.90,8291.00,8243.75
1-Jan-15,8284.00,8272.80,8294.70,8248.75
2-Jan-15,8395.45,8288.70,8410.60,8288.70
5-Jan-15,8378.40,8407.95,8445.60,8363.90
6-Jan-15,8127.35,8325.30,8327.85,8111.35
7-Jan-15,8102.10,8118.65,8151.20,8065.45
8-Jan-15,8234.60,8191.40,8243.50,8167.30
9-Jan-15,8284.50,8285.45,8303.30,8190.80
12-Jan-15,8323.00,8291.35,8332.60,8245.60
13-Jan-15,8299.40,8346.15,8356.65,8267.90
14-Jan-15,8277.55,8307.25,8326.45,8236.65
15-Jan-15,8494.15,8424.50,8527.10,8380.55
16-Jan-15,8513.80,8504.05,8530.75,8452.25
19-Jan-15,8550.70,8550.05,8570.95,8531.50
20-Jan-15,8695.60,8575.10,8707.90,8574.50
21-Jan-15,8729.50,8719.65,8741.85,8689.60
22-Jan-15,8761.40,8745.85,8774.15,8727.00
23-Jan-15,8835.60,8827.95,8866.40,8795.40
27-Jan-15,8910.50,8871.35,8925.05,8825.45
28-Jan-15,8914.30,8902.75,8985.05,8874.05
29-Jan-15,8952.35,8901.50,8966.65,8861.25
30-Jan-15,8808.90,8996.60,8996.60,8775.10
2-Feb-15,8797.40,8802.50,8840.80,8751.10
3-Feb-15,8756.55,8823.15,8837.30,8726.65
4-Feb-15,8723.70,8789.15,8792.85,8704.40
5-Feb-15,8711.70,8733.10,8838.45,8683.65
6-Feb-15,8661.05,8696.85,8726.20,8645.55
9-Feb-15,8526.35,8584.40,8605.55,8516.35
10-Feb-15,8565.55,8478.10,8646.25,8470.50
11-Feb-15,8627.40,8603.30,8651.95,8593.65
12-Feb-15,8711.55,8676.95,8732.55,8599.25
13-Feb-15,8805.50,8741.50,8822.10,8729.65
16-Feb-15,8809.35,8831.40,8870.10,8793.40
18-Feb-15,8869.10,8811.55,8894.30,8808.90
19-Feb-15,8895.30,8883.05,8913.45,8794.45
20-Feb-15,8833.60,8895.50,8899.95,8816.30
23-Feb-15,8754.95,8856.85,8869.00,8736.10
24-Feb-15,8762.10,8772.90,8800.50,8726.75
25-Feb-15,8767.25,8801.90,8840.65,8751.40
26-Feb-15,8683.85,8779.00,8786.05,8669.45
27-Feb-15,8844.60,8729.50,8856.95,8717.45
28-Feb-15,8901.85,8913.05,8941.10,8751.35
2-Mar-15,8956.75,8953.85,8972.35,8885.45
3-Mar-15,8996.25,8962.85,9008.40,8925.55
4-Mar-15,8922.65,9109.15,9119.20,8893.95
5-Mar-15,8937.75,8929.40,8957.55,8849.35
9-Mar-15,8756.75,8891.15,8891.30,8740.45
10-Mar-15,8712.05,8769.75,8778.00,8677.35
11-Mar-15,8699.95,8728.75,8755.60,8682.35
12-Mar-15,8776.00,8740.65,8787.20,8732.90
13-Mar-15,8647.75,8844.05,8849.75,8631.75
16-Mar-15,8633.15,8656.75,8663.55,8612.00
17-Mar-15,8723.30,8689.10,8742.55,8630.80
18-Mar-15,8685.90,8742.90,8747.25,8664.00
19-Mar-15,8634.65,8749.45,8788.20,8614.65
20-Mar-15,8570.90,8627.90,8627.90,8553.00
23-Mar-15,8550.90,8591.55,8608.35,8540.55
24-Mar-15,8542.95,8537.05,8627.75,8535.85
25-Mar-15,8530.80,8568.90,8573.75,8516.55
26-Mar-15,8342.15,8474.95,8499.45,8325.35
27-Mar-15,8341.40,8396.00,8413.20,8269.15
30-Mar-15,8492.30,8390.95,8504.55,8380.75
31-Mar-15,8491.00,8527.60,8550.45,8454.15
1-Apr-15,8586.25,8483.70,8603.40,8464.75
6-Apr-15,8659.90,8615.80,8667.55,8573.75
7-Apr-15,8660.30,8684.45,8693.60,8586.85
8-Apr-15,8714.40,8698.95,8730.50,8679.80
9-Apr-15,8778.30,8756.20,8785.50,8682.45
10-Apr-15,8780.35,8774.35,8787.40,8733.60
13-Apr-15,8834.00,8801.75,8841.65,8762.10
15-Apr-15,8750.20,8844.75,8844.80,8722.40
16-Apr-15,8706.70,8757.05,8760.00,8645.65
17-Apr-15,8606.00,8698.05,8699.85,8596.70
20-Apr-15,8448.10,8618.80,8619.95,8422.75
21-Apr-15,8377.75,8416.10,8469.35,8352.70
22-Apr-15,8429.70,8400.40,8449.95,8284.70
23-Apr-15,8398.30,8478.20,8504.95,8361.85
24-Apr-15,8305.25,8405.70,8413.30,8273.35
27-Apr-15,8213.80,8330.55,8334.45,8202.35
28-Apr-15,8285.60,8215.55,8308.00,8185.15
29-Apr-15,8239.75,8274.80,8308.20,8219.20
30-Apr-15,8181.50,8224.50,8229.40,8144.75
4-May-15,8331.95,8230.05,8346.00,8220.45
5-May-15,8324.80,8338.40,8355.65,8280.60
6-May-15,8097.00,8316.60,8331.95,8083.00
7-May-15,8057.30,8077.00,8122.60,7997.15
8-May-15,8191.50,8131.50,8224.95,8123.45
11-May-15,8325.25,8243.20,8332.75,8224.65
12-May-15,8126.95,8326.15,8326.65,8115.30
13-May-15,8235.45,8181.55,8254.95,8089.80
14-May-15,8224.20,8232.45,8236.25,8137.30
15-May-15,8262.35,8240.30,8279.20,8212.20
18-May-15,8373.65,8284.95,8384.60,8271.95
19-May-15,8365.65,8356.20,8427.80,8335.00
20-May-15,8423.25,8392.65,8440.35,8391.45
21-May-15,8421.00,8434.50,8446.35,8382.50
22-May-15,8458.95,8432.50,8489.55,8420.60
25-May-15,8370.25,8438.15,8441.95,8364.15
26-May-15,8339.35,8377.10,8378.90,8320.05
27-May-15,8334.60,8302.75,8342.85,8277.95
28-May-15,8319.00,8345.70,8364.50,8270.15
29-May-15,8433.65,8327.10,8443.90,8305.70
1-Jun-15,8433.40,8417.25,8467.15,8405.40
2-Jun-15,8236.45,8442.80,8445.35,8226.05
3-Jun-15,8135.10,8232.45,8236.70,8094.15
4-Jun-15,8130.65,8155.15,8160.05,8056.75
5-Jun-15,8114.70,8119.15,8191.00,8100.15
8-Jun-15,8044.15,8124.35,8131.00,8030.55
9-Jun-15,8022.40,8026.50,8057.15,8005.15
10-Jun-15,8124.45,8024.15,8152.25,8023.80
11-Jun-15,7965.35,8157.30,8163.05,7958.25
12-Jun-15,7982.90,7959.85,7995.60,7940.30
15-Jun-15,8013.90,7986.60,8057.70,7944.85
16-Jun-15,8047.30,8004.20,8061.85,7952.35
17-Jun-15,8091.55,8084.20,8136.85,8048.95
18-Jun-15,8174.60,8113.70,8186.90,8101.80
19-Jun-15,8224.95,8201.15,8250.80,8195.65
22-Jun-15,8353.10,8259.30,8369.45,8257.40
23-Jun-15,8381.55,8377.45,8398.45,8334.95
24-Jun-15,8360.85,8399.40,8421.35,8338.90
25-Jun-15,8398.00,8336.25,8423.15,8329.50
26-Jun-15,8381.10,8393.95,8408.55,8339.70
29-Jun-15,8318.40,8247.05,8329.45,8195.65
30-Jun-15,8368.50,8316.35,8378.00,8298.95
1-Jul-15,8453.05,8376.25,8481.60,8370.15
2-Jul-15,8444.90,8471.95,8479.25,8433.20
